"Date","米国株","先進国株（米国除き）","日本株","新興国株","米国債券総合","新興国国債","コモディティ","ゴールド","ビットコイン","短期金利"
"2005/10/31","0.001992326077763229","-0.006412879903386348","0.002447052631654234","-0.03878376069535694","0.01609480626966242","0.010962660974152438","-0.08033934709670143","0.019028311605800985","","0.00001"
"2005/11/30","0.07335991601968228","0.05193079659887467","0.09278668948431323","0.0876608424012506","0.032020417473991314","0.0426443340111744","-0.012035678345638345","0.08724396265009982","","0.00001"
"2005/12/31","-0.016420165170153656","0.03653893655492668","0.08341085089146816","0.045637736985623345","-0.0033574772615596604","0.003173433223021771","0.013118234971466691","0.03740659120762979","","0.00001"
"2006/01/31","0.0181992659106629","0.05170820751332417","0.0331682622467222","0.13549778090248465","-0.006271913797818995","0.0060765356734775455","0.03679433705325352","0.09158112150841236","","0.00001"
"2006/02/28","-0.007306092618194482","-0.019866349925023896","-0.02644019086297733","-0.05095822791747229","-0.011370757070287563","0.008829742665420914","-0.1133076959543623","-0.025818699656647848","","0.00001"
"2006/03/31","0.0337985233940048","0.0577465994240447","0.05671558643824137","0.03905401504118866","0.008191092971376879","-0.0010147532492044142","0.06855500449223961","0.056569125446001456","","0.00002"
"2006/04/30","-0.021248529191414067","0.012844374611676201","-0.008750731967523184","0.02951391600715647","-0.03489639563065239","-0.03393466212828089","0.027152728116348612","0.08190306978351392","","0.00002"
"2006/05/31","-0.04111366563307606","-0.049119118281956364","-0.08433163068068728","-0.1214980592069117","-0.013298490124158402","-0.032578063600895324","-0.0195601382256686","-0.026198581648820385","","0.0002"
"2006/06/30","0.020071509175273006","0.016795290077479486","0.0026230687656212393","0.01958934542816726","0.015780546456734434","0.014288081263256203","0.02860860348704608","-0.029649867283703224","","0.00035999999999999997"
"2006/07/31","0.004653908967765075","0.008281776842290922","-0.00319862362633605","0.02360791508684512","0.014066877455500615","0.03399209241112833","0.019604811132303057","0.03333421111201251","","0.00155"
"2006/08/31","0.04725437191044701","0.05100823527585585","0.04428889862352148","0.04109921700844721","0.04119448154225713","0.05121043245177259","-0.04821669354348501","0.00965944888222503","","0.0025"
"2006/09/30","0.03225213654354331","0.007343057926745722","0.0025198729471802572","-0.0036390302709139455","0.015279629957194896","0.00997121167232029","-0.10279906669974193","-0.04004659290475687","","0.00261"
"2006/10/31","0.02128531303591963","0.027200198781876406","0.01679791467576175","0.05996073888780651","-0.003128337591162711","0.010046207916440508","-0.03510012712025656","0.00022838073492637","","0.00254"
"2006/11/30","0.010191746407973268","0.02093333191409097","-0.007477095268537237","0.04977265556310484","0.0010128713679182777","0.0029222957432144536","0.04002052586404292","0.06116307403020027","","0.0025700000000000002"
"2006/12/31","0.04228005082084407","0.061411601121458936","0.05868464073549218","0.08468223960965537","0.022350570016745452","0.036316062451714703","-0.042669519240019826","0.009846810011852725","","0.00255"
"2007/01/31","0.030055374843434457","0.028928888819273357","0.008951078017734648","0.015947654372900688","0.014079605025726583","0.011470685967876149","-0.011039655358438538","0.040463044956201344","","0.00267"
"2007/02/28","-0.03593856392345052","-0.017839697723170622","0.012845699882722439","-0.04847921728810378","-0.0006624413224194381","-0.0002091049387149546","0.01986646049324503","0.008069145372423536","","0.00357"
"2007/03/31","0.0037503221324908242","0.0210220055456245","-0.01365097779160318","0.04518328887326328","-0.009685853171614744","0.00138061600422823","0.016751309475569576","-0.017450274273342448","","0.00509"
"2007/04/30","0.058035150436585026","0.05113333072212356","0.0065746481964614745","0.050900121941707566","0.019132574796024482","0.019776688013306565","0.017795319735963044","0.03424173191562141","","0.00511"
"2007/05/31","0.05462267108400476","0.04411973005584202","0.0274703823927005","0.07168315695665939","0.010666705923757291","0.014547679790755552","0.008034742997858002","-0.004414575271395993","","0.00521"
"2007/06/30","-0.0032085288871434026","0.008335319704149358","0.01482191673638078","0.04879060026125703","0.00776915311556059","-0.010864961105132354","0.04325445374241155","-0.006617764123142411","","0.0051"
"2007/07/31","-0.06859171864669866","-0.06050969499390113","-0.04912415967385031","-0.03162042373854346","-0.028167204032843896","-0.04943378669180665","0.007450620685042653","-0.01609452852683524","","0.00499"
"2007/08/31","-0.00983231070380941","-0.028571832565110755","-0.03926606197531035","-0.01220109584774387","-0.009870236156977796","-0.01092082347913692","-0.05356004696142724","-0.011550139656497094","","0.00485"
"2007/09/30","0.029473091668253293","0.043805343304158306","0.017497106745762547","0.10578811708571689","-0.002624270537706641","0.015252158629619705","0.08469445832752864","0.09506178058977133","","0.0051"
"2007/10/31","0.019307969736252373","0.04840478151319405","-0.002954855086543695","0.12503928301107714","0.015800911096688797","0.0324526934217273","0.06600067218561745","0.0735470712843369","","0.00506"
"2007/11/30","-0.06897228246587428","-0.06655554009933684","-0.0628598030830455","-0.10555155539535632","-0.01399005907355777","-0.03532965313044378","-0.03591379029353736","-0.045136391615476223","","0.005"
"2007/12/31","-0.012233920185515057","-0.03076746031062605","-0.02294670495677764","-0.015037315974592902","-0.0010773536619391733","0.005207823231829112","0.05863153418440081","0.06296097641963327","","0.00497"
"2008/01/31","-0.10589391424251915","-0.12303327105272277","-0.11147689523541626","-0.13326343672980545","-0.02634562362228232","-0.03934250534655981","-0.05268709261807103","0.056099197466845","","0.00502"
"2008/02/29","-0.04858962866867178","-0.033341239413598345","0.0010092690258767245","-0.003873057510045963","-0.024913477959761732","-0.027320758344095974","0.08659244339640049","0.028524117274395078","","0.00504"
"2008/03/31","-0.04638006938060413","-0.033743801732436074","-0.07133606258575553","-0.07388855855391918","-0.03652803124867854","-0.0368804164834724","-0.0468363126756145","-0.09459452288210213","","0.00511"
"2008/04/30","0.09060738858253914","0.09760136610682202","0.10400805272242741","0.13611989239173639","0.04440162771108702","0.05308427765403523","0.12627145382132365","-0.006999518282831074","","0.00506"
"2008/05/31","0.030322093846000486","0.027029292981450403","0.03472194734449929","0.047091293503245035","0.0021380987331469647","0.016040945004619278","0.10091216448948526","0.0264798231988157","","0.00505"
"2008/06/30","-0.07818983036364813","-0.08250784563415725","-0.058475401272675476","-0.08736326476692202","0.004016305813080656","-0.014050751631065617","0.10972361302528255","0.04911563899859184","","0.00509"
"2008/07/31","0.006796307162751036","-0.017805727533392823","-0.0073596321444857615","-0.03999064036642397","0.019927561190559606","0.023928348411237588","-0.11942293423394323","0.0035644971476944676","","0.00503"
"2008/08/31","0.024684374315468105","-0.03377230289272015","-0.022528406624931052","-0.0546422335965997","0.016577269696034902","0.016308527216452706","-0.06644014252347041","-0.0821670000561131","","0.00504"
"2008/09/30","-0.1168216683959642","-0.1365051535126014","-0.13233527400425094","-0.16814795838678365","-0.04216023787802625","-0.09466543050112619","-0.12677084572029174","0.01662872459617848","","0.0049499999999999995"
"2008/10/31","-0.22523758504590297","-0.2652944839799686","-0.23652162770263074","-0.3093141753494518","-0.093102893027314","-0.2519205957830709","-0.34724845538548943","-0.22275660282365228","","0.00487"
"2008/11/30","-0.09739379930670533","-0.0916827343849349","-0.0077747922656855595","-0.12447601725286861","-0.0005267499960315281","0.06296179996560136","-0.17420673074110515","0.08885966662058187","","0.00301"
"2008/12/31","-0.041485983861480724","0.03339484353025313","0.041697545662194635","0.047301974392583324","0.012456462624905074","0.11726135367059998","-0.1568757149334019","0.023885277658642012","","0.00211"
"2009/01/31","-0.0897089099802566","-0.14445353081538792","-0.09668723282456226","-0.10041651944484653","-0.02797560658096765","-0.07732800547469332","-0.11087795305063386","0.04551256363396239","","0.0012"
"2009/02/28","-0.030803117949500636","-0.026923134962586692","-0.04808868206608563","0.017796688140839123","0.07441329978282307","0.024998782853786983","0.019408462836631557","0.10132456683934987","","0.00111"
"2009/03/31","0.09829218112982563","0.09889966019281449","0.08031078165387817","0.18479002071372874","0.025010819028527864","0.06562213178026188","0.060141925467722235","-0.011007862414380232","","0.001"
"2009/04/30","0.09623596136981805","0.11203494043406304","0.08992786931531227","0.15231300031442885","0.002309801816131829","0.07422639066052694","-0.018273767442096744","-0.036476266202871144","","0.00104"
"2009/05/31","0.023489872509781407","0.09452775090655052","0.07040738977332839","0.12110235388632051","-0.026170672561713237","-0.004992418780975338","0.17487104956342447","0.06594466662950915","","0.0010199999999999999"
"2009/06/30","0.008780440457414329","-0.004740052306547393","0.046248562321962394","-0.013265773354267818","0.013688141832800316","0.01912583913043364","0.007095452451987505","-0.04329525257518885","","0.00104"
"2009/07/31","0.05574193607692535","0.08109776134793467","0.022593386949491645","0.09065831496253329","-0.0050858299536924445","0.013019442980274798","-0.010361421982359342","0.006670657232065613","","0.0010199999999999999"
"2009/08/31","0.017546759555170155","0.025486384793142136","0.00960595125070074","-0.031592600885389954","-0.006728702789680185","0.005199510565945031","-0.01448808302706639","-0.01922718610045182","","0.00106"
"2009/09/30","0.0020080701314357796","0.00443484198525379","-0.030447030134138853","0.0663571683302202","-0.020804537964731917","0.0181393744376368","-0.05522233132541454","0.024443407729295208","","0.0010199999999999999"
"2009/10/31","-0.01682413632356672","-0.022851159739530558","-0.009813576382826428","-0.03207467204611958","0.004671852513604691","-0.002888586833621587","0.05074645354201612","0.04034501627200204","","0.00106"
"2009/11/30","0.01635680389365346","-0.005083513548766128","-0.06640244315916499","0.03254935007316684","-0.03030962018490635","-0.03500837425972769","-0.030314456108580634","0.07925098960797272","","0.00105"
"2009/12/31","0.09779336816109452","0.08486150901496181","0.12951151419021523","0.11250540224188432","0.056952946191543674","0.07977274592057926","0.0878152384841484","-0.000683970164776726","","0.00101"
"2010/01/31","-0.06372472347155322","-0.07762650744548605","-0.035714013167168046","-0.10380030415505848","-0.014668516407741805","-0.03366517380858236","-0.10719185660594355","-0.04063076646244068","","0.00096"
"2010/02/28","0.01578469456031617","-0.012316152982510653","-0.004873369098994607","0.0025541486038760386","-0.012988619099139842","-0.0018525110584424187","0.043337292875079925","0.017017763125255048","","0.00101"
"2010/03/31","0.11574805203908434","0.11887665483007481","0.10284041742865568","0.13702431135241433","0.05164812183529488","0.07916271727371349","0.058172345093008504","0.04758848383353653","","0.00097"
"2010/04/30","0.018836562995918404","-0.024823885801305567","-0.002664402940440347","0.001646790965727396","0.013079499602789202","0.008429548177961488","0.03486967173686373","0.062116848331107866","","0.0009299999999999999"
"2010/05/31","-0.10535507580810433","-0.13691460100913566","-0.11576138878684239","-0.11942872738135846","-0.01761510594416693","-0.045817863088137734","-0.16027801201796077","0.0010822574382991501","","0.00091"
"2010/06/30","-0.0804416635395151","-0.050261819359038395","-0.03726085018153158","-0.043829187139917014","-0.013114816705982357","-0.0070475726925234294","-0.029568079555895355","-0.007346552336706558","","0.00095"
"2010/07/31","0.04426031030753674","0.09098711911156365","0.001045941421909502","0.08436074223692769","-0.014149024702217905","0.017113429657076074","0.0337753204169009","-0.07149892079628828","","0.00094"
"2010/08/31","-0.06606031967774073","-0.059185568138952926","-0.07732478339262228","-0.05372609702860298","-0.009488984790276933","0.0032376220282537282","-0.07564448425440895","0.033760009101398536","","0.00095"
"2010/09/30","0.07968097477018077","0.089754373486028","0.07248025631946198","0.10744702440283782","-0.008988951964343794","0.006895165942096826","0.07048450560517416","0.03797142987468649","","0.00091"
"2010/10/31","0.012335482637450657","0.012192711051144167","-0.020063388196974508","0.004487958320197771","-0.023430480520855834","-0.005961087499784412","0.003353398957545606","0.011651046880650995","","0.00091"
"2010/11/30","0.031525813505351774","-0.018231818462469684","0.08189654895103327","0.0015549869826516627","0.022913938575310322","-0.014121331739235576","0.04421949619879206","0.05327490551451586","","0.00091"
"2010/12/31","0.03172708340110164","0.047420936308251616","0.02689229642121882","0.037457976041966656","-0.039456490055818194","-0.02931394818134936","0.054935491977937234","-0.008676032093017039","","0.0008699999999999999"
"2011/01/31","0.030948469381307575","0.028585613632148066","0.0029096792612242073","-0.031226035251768813","0.0066174443121875814","-0.002969375792671758","0.03879156724783983","-0.057033147914169136","","0.0008500000000000001"
"2011/02/28","0.028850755799616268","0.02960709326348354","0.036750549229231266","-0.006123329804798572","-0.0028012458260739947","-0.006301143649859675","0.020611157065070218","0.05392389957713872","","0.0009299999999999999"
"2011/03/31","0.018842927771441698","-0.0056093316222972645","-0.07555961774389408","0.08279385859090871","0.016449088946999924","0.03453500457142211","0.054286693306286216","0.035711464154128514","","0.0008500000000000001"
"2011/04/30","0.008914387028177817","0.03567913940651568","0.01311815691410545","0.007311717378004401","-0.004114336140223163","-0.0027501538176278872","0.022257999548297214","0.06793838471981606","","0.00062"
"2011/05/31","-0.019097650398544386","-0.029857821505017923","-0.015936047915301454","-0.03713826105113882","0.004327500205056012","0.00639013203829486","-0.07599287257823795","-0.0261630066592351","","0.0006900000000000001"
"2011/06/30","-0.018936355101487945","-0.01418404080624125","0.01315780409338596","-0.011437073193079184","-0.006544139907591173","0.004107400547100237","-0.061530029076357184","-0.025401642247622758","","0.0006900000000000001"
"2011/07/31","-0.05618787307541684","-0.05982203856516666","-0.0109892023747451","-0.04683617829199216","-0.020678965163794194","-0.017921623684755583","-0.0064290919599560015","0.04399202420341797","","0.00073"
"2011/08/31","-0.06748602602361231","-0.09962821856182291","-0.08888894651549095","-0.10456212054376024","0.0017655894314692056","-0.008152396059213696","-0.030062761571381102","0.10800848951086484","","0.0008100000000000001"
"2011/09/30","-0.06864429978481124","-0.10733856671417408","-0.02439014542386919","-0.1782623832897462","0.008545969055425262","-0.04710392761235538","-0.12647608021333479","-0.11093100413435397","","0.0008"
"2011/10/31","0.09433660055603532","0.08163659068137741","0.03181814265295757","0.14715333541424225","-0.012104409016590822","0.0374980310911619","0.08795948837251832","0.04523561527726305","","0.0008100000000000001"
"2011/11/30","0.025128574299545958","0.006908898796469165","-0.061674066742843814","0.009132995345993322","0.025906664874842944","0.016065083792679236","0.04477057656784944","0.047110406071647404","","0.00077"
"2011/12/31","0.006546525237838718","-0.025526489176518896","0.005868845791558774","-0.0463440495570977","0.009653047193565856","0.015185372563184085","-0.02774006156363673","-0.11071528752382698","","0.00078"
"2012/01/31","0.028872021299587658","0.03508710178037178","0.0443405754236621","0.09134476416256465","-0.009591579860867339","-0.005527006608505802","0.006826341964487614","0.09625587115131085","","0.0008"
"2012/02/29","0.09970304217255","0.104894208629986","0.10055840095654212","0.10951844898839802","0.05381226739683931","0.07999726167450616","0.11949551973583494","0.02291979689855661","","0.0008500000000000001"
"2012/03/31","0.05515859399451872","0.026580125909743124","0.047716103534110266","-0.009544874592871788","0.016421939756555926","0.02103719025841544","-0.008785696505039242","0.009252262298447222","","0.00084"
"2012/04/30","-0.029892729921377037","-0.043656698089835966","-0.05523257764795153","-0.03997268539554766","-0.014526219879174018","-0.0059227742989278465","-0.026743037317133345","-0.025774556442592744","","0.00075"
"2012/05/31","-0.0760589009771998","-0.1265699759401585","-0.10359000039863786","-0.12226137534002812","-0.0064267559812309916","-0.04425988586712315","-0.14266244012269824","-0.07880202636414779","","0.00084"
"2012/06/30","0.04494197761364993","0.07491936441046021","0.05606416537610048","0.05475618892581702","0.003992474557689141","0.04500897745714205","0.011166731811390607","0.02729848264470469","","0.0007599999999999999"
"2012/07/31","-0.003632518999151624","-0.014492888536999926","-0.04767063816872341","-0.015533057273814044","-0.0018682614483309656","0.02157412761235844","0.04262426967467925","-0.0051556654040243455","","0.00084"
"2012/08/31","0.030683122780913452","0.03766836242257732","0.017064906225235932","0.009605396213070216","0.00549299529026448","0.01789795557024787","0.07755898628844626","0.054104467274534995","","0.00086"
"2012/09/30","0.013338512660972857","0.01509902100092031","0.006711205461872538","0.03986271500392502","-0.009080755001029561","0.0059290121978803345","-0.032888735309087425","0.03566011206254416","","0.0008500000000000001"
"2012/10/31","0.00803859032007126","0.03795900042641609","0.008889040728307318","0.02225149204918031","0.026238662657418255","0.03309546123795748","-0.014588636091137253","-0.0035968294662614975","","0.0008500000000000001"
"2012/11/30","0.036795197886201336","0.05962958372997651","0.060572701852568134","0.046994341581920285","0.03375068566756023","0.040200098014265606","0.04748570969683619","0.026038783373015573","","0.00086"
"2012/12/31","0.055714201080349746","0.09220869798525944","0.10384202574940415","0.11755626956070953","0.04379949603279609","0.05384126596507599","0.04096896185355381","0.02127313392911878","","0.00082"
"2013/01/31","0.11308071617919535","0.09835613839704438","0.06585171384300237","0.05577263696046009","0.052298971567900754","0.028694582844355","0.10731526266332247","0.053672958046299124","","0.00083"
"2013/02/28","0.027023350971219218","0.001017410690669296","0.03706948956337053","-0.009077412130098494","0.02007631078943861","0.0167637246277883","-0.03766946358011258","-0.03787160487791197","","0.0008699999999999999"
"2013/03/31","0.05919064443418676","0.033764362909652235","0.07999999593505769","0.01005269870282599","0.02144856683933294","0.010887610836372463","0.03173304893103279","0.030402373667525184","","0.00078"
"2013/04/30","0.0589678915595353","0.09115015150076866","0.1197794542946633","0.05163855243815485","0.04907040624880454","0.07606524308777751","-0.011838782003316894","-0.039320926815893165","","0.0007199999999999999"
"2013/05/31","0.057456880921769926","0.0018776242624838346","-0.007741079129387818","-0.016809211126415535","0.012393626942368785","-0.017814698110491523","0.01721863646807531","-0.03100543340254447","","0.00073"
"2013/06/30","-0.03895285780772362","-0.052038530174412845","-0.006382890793803608","-0.07783027765800021","-0.041202516675385326","-0.0692101787417847","-0.02627065945330631","-0.13233245072906363","","0.00074"
"2013/07/31","0.04676410305498746","0.048308391493709246","0.002200561412061708","0.008513906846884467","-0.0019926136788703808","-0.0031192883458395215","0.05155849108499133","0.067550336231599","","0.00073"
"2013/08/31","-0.027260618223132416","-0.01679174434957187","-0.019480753625347735","-0.022633713337395722","-0.005471183430822868","-0.021562254488903254","0.03394194698046782","0.055062123442237265","","0.00073"
"2013/09/30","0.026766101652985652","0.07314825255945334","0.08462101891078366","0.06699579748012874","0.006422791130380023","0.026633806237820634","-0.03943905722714369","-0.051809236070916254","","0.0007199999999999999"
"2013/10/31","0.0535794888274812","0.03977948724582592","-0.00881952852534651","0.04894831851759429","0.015335159694059852","0.032477839484650994","-0.0076650165710761","0.0038263010481160986","","0.0007000000000000001"
"2013/11/30","0.06920012535996523","0.04409806447749087","0.09171808110769586","0.035733606618841396","0.03582093266234665","0.017423760097228458","0.03354229646077167","-0.01976044366942864","","0.00073"
"2013/12/31","0.05242429536450177","0.04815163511178655","0.04200630304420505","0.021657039587443805","0.020115612838989883","0.028765274212403824","0.039716682519663316","-0.012228252319674393","","0.00074"
"2014/01/31","-0.05525438849225406","-0.07167023108976556","-0.08543925809227582","-0.10530958862409512","-0.005646503325434149","-0.02870410779766097","-0.042335926046764616","0.011961153177513895","","0.00073"
"2014/02/28","0.038922674590157635","0.054618254361781915","-0.003289421901878198","0.027259327336260242","-0.0025661116485186097","0.02792378166622078","0.04135844293140667","0.05790946722071366","","0.00077"
"2014/03/31","0.015988231273807108","0.003002070355083486","0.003960271248471203","0.046678506505461126","0.0061377610435164875","0.019626171928221137","0.0070181375809790225","-0.024521071980930453","","0.0007199999999999999"
"2014/04/30","0.0037706346327912588","0.013455589659371547","-0.03484561682980136","0.004619656221625412","0.005031719449336336","0.007394002248366505","0.00681870872237722","0.0016492357259461077","","0.00065"
"2014/05/31","0.014786250201654472","0.007593905802647516","0.023842233579554062","0.021046419379153747","0.0034651669828864584","0.02616039722715202","-0.013292065894927818","-0.03758543701952244","","0.00068"
"2014/06/30","0.017865568265492904","0.006459307925719804","0.0365933716994582","0.02122891802179483","-0.0032975693957655317","-0.0022908627272169024","0.021057268331027723","0.058938632942964864","","0.00067"
"2014/07/31","0.00014811163915551262","-0.012622357305624443","0.03045800988472669","0.027607287141062864","0.011228010239310304","0.01122073434209181","-0.0436119895105056","-0.022434881872404167","","0.00066"
"2014/08/31","0.04811608348054763","0.01014089450399247","-0.01135643385026508","0.036856991319565546","0.019915044907799828","0.021128449278453587","-0.00743141974179351","0.011571053091828487","","0.0006900000000000001"
"2014/09/30","0.04035672998313977","0.013953940942000864","0.053605557156309214","-0.027028833874093827","0.04842488983464932","0.0321363996881594","-0.009053899523120412","-0.009433970047649565","","0.00066"
"2014/10/31","0.021894840718763353","-0.004265122305483149","0.013325179806827459","0.012555226865777813","0.00900559963173908","0.018090620150718273","-0.061001400215790924","-0.031484159093699504","-0.12707372860547939","0.0005899999999999999"
"2014/11/30","0.10863428627124572","0.0796674445064598","0.06455492815498332","0.0623530805321284","0.08608187711810555","0.0745074836741284","-0.029953614724377298","0.07328845505241777","0.20568875908473605","0.00065"
"2014/12/31","0.01115890370436623","-0.026745452755499","0.0022459514852526397","-0.026449006046591506","0.015226666229157582","-0.0138197188261997","-0.12564732064117212","0.027198999661025347","-0.14140461266331517","0.00068"
"2015/01/31","-0.03945789600476013","-0.003946633955176138","0.011764659097324603","-0.016931505153405024","0.010185586681358716","0.008367027884561562","-0.09636431696719416","0.07553289745210923","-0.3277139105925704","0.00074"
"2015/02/28","0.06628888743816441","0.0735308684512812","0.06423052960986952","0.05404885735471843","0.0005149219841971142","0.0192375338710431","0.06950562288203344","-0.04892973047392124","0.1803821549164797","0.0007599999999999999"
"2015/03/31","-0.010461593832561622","-0.009033966976393026","0.030696975021290873","-0.009725288433038437","0.009094679721657783","0.005561688809652354","-0.06066656297186601","-0.016993883517079977","-0.03436542437419987","0.0007000000000000001"
"2015/04/30","0.0010576407211257965","0.027457921241460514","0.014639128821161584","0.059241273788496196","-0.011890288251290904","0.0035332084346835213","0.09959071360879257","-0.009556511161391779","-0.04148349332874657","0.00061"
"2015/05/31","0.05414685839678279","0.04280094996750927","0.05323374996613173","-0.0019518304451444646","0.03621391291649312","0.03755431048105784","0.018151698760755064","0.04713495269078272","0.0145209687448844","0.0006900000000000001"
"2015/06/30","-0.029410973004973195","-0.04018055036996526","-0.015115880612511123","-0.03832398972449347","-0.019954923445501094","-0.027261627169062774","-0.011628654928072968","-0.02392028272866098","0.1322327539325896","0.0007199999999999999"
"2015/07/31","0.034267902836554676","0.031971181343847244","0.01508310475493313","-0.052399394441509095","0.02014124459665645","0.012917384464447013","-0.13183576940094976","-0.056363947850739615","0.0943808578197518","0.00074"
"2015/08/31","-0.082006037988274","-0.09500904909547692","-0.08122308524408561","-0.10880336108858502","-0.02570565899541699","-0.03343860349776251","-0.019725158536228138","0.01453678547105941","-0.2099155285159745","0.0007599999999999999"
"2015/09/30","-0.03699723291068646","-0.05545001772204694","-0.07592295946420491","-0.042736403087295205","-0.0037630273686926063","-0.02233959600788482","-0.07106400783105371","-0.02978209969209389","0.014008718879694015","0.00073"
"2015/10/31","0.09537978210992737","0.07626007788192535","0.10016847374701099","0.07387595187304075","0.010203728365366649","0.03400331029837056","0.008920028959478188","0.031986360114310886","0.3435315161588417","0.0007599999999999999"
"2015/11/30","0.018834610951228736","0.0074827157988208715","0.03478292809642203","-0.010494263588835762","0.011174134962264048","0.01822382207911999","-0.07764654506127577","-0.05304230207086258","0.2191886735657822","0.00078"
"2015/12/31","-0.03632421093670368","-0.042243525002326865","-0.03509651556000326","-0.05683457259942182","-0.021256425143592272","-0.03425105071805068","-0.1003047721646052","-0.02414600160630631","0.11900510727965052","0.00075"
"2016/01/31","-0.061777821223637286","-0.06709996823613396","-0.07684414607763534","-0.062310547210554845","-0.00036941227823383826","-0.012246160430172792","-0.06465976185990974","0.04046568718858046","-0.15433969030365235","0.00074"
"2016/02/29","-0.045100879954256934","-0.07617954177801334","-0.08546073435815749","-0.052127361927328364","-0.03583461302081026","-0.02754631481362424","-0.06416282465248879","0.06295938425157277","0.13432566504673615","0.00033"
